sentiment,confidence,sentiment_score
negative,0.6693843007087708,-1
negative,0.9628022313117981,-1
negative,0.8407416343688965,-1
neutral,0.8375847339630127,0
neutral,0.6783944368362427,0
positive,0.9317432045936584,1
neutral,0.4456433653831482,0
neutral,0.5698630809783936,0
negative,0.7327417135238647,-1
negative,0.9511814117431641,-1
negative,0.716809868812561,-1
negative,0.963512659072876,-1
neutral,0.8981025218963623,0
positive,0.946029782295227,1
negative,0.9520045518875122,-1
negative,0.9316726326942444,-1
positive,0.9335183501243591,1
negative,0.9374475479125977,-1
negative,0.5253152251243591,-1
neutral,0.9516800045967102,0
positive,0.9286876320838928,1
positive,0.5809211134910583,1
neutral,0.9103469848632812,0
negative,0.9639356732368469,-1
negative,0.9030121564865112,-1
neutral,0.7284842133522034,0
neutral,0.504054844379425,0
negative,0.9680079817771912,-1
negative,0.9255644083023071,-1
positive,0.8606944680213928,1
neutral,0.9083709716796875,0
positive,0.9255310297012329,1
neutral,0.9361108541488647,0
negative,0.955053448677063,-1
positive,0.844535231590271,1
negative,0.9640891551971436,-1
neutral,0.9248265624046326,0
negative,0.8249949216842651,-1
neutral,0.9222531318664551,0
negative,0.9175499677658081,-1
positive,0.6766934990882874,1
neutral,0.9293102025985718,0
neutral,0.6974704265594482,0
neutral,0.9440703392028809,0
neutral,0.7628685832023621,0
neutral,0.8279543519020081,0
neutral,0.9062644243240356,0
negative,0.76539546251297,-1
neutral,0.9055012464523315,0
positive,0.9262591004371643,1
neutral,0.8903273344039917,0
negative,0.6984423995018005,-1
positive,0.8916048407554626,1
negative,0.9434092044830322,-1
negative,0.9594222903251648,-1
negative,0.9104679226875305,-1
neutral,0.879502534866333,0
neutral,0.8154987692832947,0
neutral,0.7997261881828308,0
neutral,0.9412238001823425,0
positive,0.8233193159103394,1
neutral,0.8535920977592468,0
neutral,0.5271797180175781,0
neutral,0.8368902802467346,0
neutral,0.5602748394012451,0
positive,0.8945748209953308,1
neutral,0.9243192076683044,0
negative,0.9386290907859802,-1
negative,0.9425414800643921,-1
negative,0.9468186497688293,-1
negative,0.9731569290161133,-1
neutral,0.9508385062217712,0
positive,0.8642458319664001,1
positive,0.8893817067146301,1
neutral,0.8881179690361023,0
negative,0.8265913128852844,-1
negative,0.9682135581970215,-1
negative,0.6986947655677795,-1
negative,0.9692113995552063,-1
neutral,0.8455318808555603,0
positive,0.9165951013565063,1
negative,0.6401057839393616,-1
negative,0.7994619607925415,-1
positive,0.7762474417686462,1
neutral,0.8753483891487122,0
positive,0.8779727220535278,1
positive,0.9273195862770081,1
negative,0.9560219645500183,-1
negative,0.8322470784187317,-1
positive,0.6251687407493591,1
positive,0.9300345778465271,1
neutral,0.5005278587341309,0
neutral,0.9402525424957275,0
neutral,0.7804723978042603,0
negative,0.9413655400276184,-1
negative,0.9555910229682922,-1
negative,0.9693613648414612,-1
negative,0.9376872181892395,-1
negative,0.4542456567287445,-1
negative,0.7959194183349609,-1
negative,0.8186503052711487,-1
negative,0.754887580871582,-1
neutral,0.8016063570976257,0
neutral,0.9269224405288696,0
negative,0.9709779024124146,-1
neutral,0.9137606620788574,0
neutral,0.8748835325241089,0
negative,0.9617311954498291,-1
negative,0.890912652015686,-1
negative,0.9572730660438538,-1
neutral,0.4995168447494507,0
neutral,0.9342008829116821,0
neutral,0.924379825592041,0
neutral,0.9305857419967651,0
positive,0.5439326763153076,1
neutral,0.9355601072311401,0
negative,0.8285922408103943,-1
neutral,0.6225447654724121,0
neutral,0.5338634848594666,0
neutral,0.6912446618080139,0
negative,0.9573665261268616,-1
positive,0.785152792930603,1
neutral,0.7863768935203552,0
positive,0.9125710129737854,1
neutral,0.9377323985099792,0
neutral,0.6959179639816284,0
neutral,0.5599100589752197,0
neutral,0.8500423431396484,0
neutral,0.8864415884017944,0
negative,0.9511561989784241,-1
neutral,0.9319767355918884,0
negative,0.7981873750686646,-1
negative,0.8091250658035278,-1
neutral,0.5548521876335144,0
neutral,0.8886051177978516,0
neutral,0.5858884453773499,0
neutral,0.9126555919647217,0
positive,0.9359282851219177,1
neutral,0.9333542585372925,0
negative,0.9451249837875366,-1
neutral,0.9474263787269592,0
neutral,0.8320169448852539,0
positive,0.9057751297950745,1
positive,0.9248812198638916,1
positive,0.9121373295783997,1
neutral,0.9221645593643188,0
positive,0.7665240168571472,1
positive,0.7659109234809875,1
negative,0.9726086854934692,-1
neutral,0.47899773716926575,0
neutral,0.8925224542617798,0
neutral,0.918488621711731,0
neutral,0.8866075277328491,0
neutral,0.9235520958900452,0
negative,0.9338213801383972,-1
negative,0.7687026858329773,-1
positive,0.9390578866004944,1
negative,0.49927306175231934,-1
positive,0.9066073894500732,1
positive,0.9117771983146667,1
neutral,0.48502275347709656,0
positive,0.8046891093254089,1
positive,0.9083876013755798,1
positive,0.8958721160888672,1
negative,0.786853551864624,-1
neutral,0.8479924201965332,0
neutral,0.9410409927368164,0
negative,0.8922188878059387,-1
negative,0.9623708128929138,-1
negative,0.9718815684318542,-1
negative,0.8977715969085693,-1
negative,0.9538555145263672,-1
positive,0.9112440347671509,1
neutral,0.7247943878173828,0
positive,0.9351012110710144,1
neutral,0.5923542380332947,0
neutral,0.6199869513511658,0
positive,0.8863465785980225,1
positive,0.7352742552757263,1
positive,0.9133944511413574,1
negative,0.9677059054374695,-1
neutral,0.5713168978691101,0
neutral,0.9334853887557983,0
positive,0.9208886027336121,1
neutral,0.9482313990592957,0
neutral,0.6454011797904968,0
neutral,0.9489408731460571,0
neutral,0.9110437035560608,0
neutral,0.49287140369415283,0
neutral,0.782600462436676,0
negative,0.669339120388031,-1
neutral,0.7491340637207031,0
positive,0.47639742493629456,1
positive,0.9176697134971619,1
neutral,0.9379411339759827,0
positive,0.7099612951278687,1
neutral,0.8763298392295837,0
positive,0.9091216325759888,1
positive,0.9435507655143738,1
positive,0.9156637191772461,1
positive,0.9456904530525208,1
positive,0.9437160491943359,1
positive,0.9083662629127502,1
neutral,0.9423194527626038,0
positive,0.889931857585907,1
positive,0.9195058941841125,1
neutral,0.6181370615959167,0
neutral,0.9524415731430054,0
negative,0.6377938389778137,-1
neutral,0.902209997177124,0
neutral,0.597623348236084,0
negative,0.9535989761352539,-1
positive,0.8172656893730164,1
neutral,0.8286961913108826,0
neutral,0.9414355754852295,0
positive,0.6009770035743713,1
neutral,0.8908039331436157,0
positive,0.516608715057373,1
neutral,0.9428762793540955,0
negative,0.944960355758667,-1
negative,0.9640405774116516,-1
negative,0.9266150593757629,-1
negative,0.5161211490631104,-1
positive,0.9259775876998901,1
neutral,0.9424340128898621,0
negative,0.9428548812866211,-1
negative,0.9437254071235657,-1
positive,0.9517232775688171,1
negative,0.9712470173835754,-1
neutral,0.922773003578186,0
negative,0.9737017154693604,-1
positive,0.5100618600845337,1
positive,0.8629403710365295,1
neutral,0.5545392632484436,0
neutral,0.9255607724189758,0
negative,0.9621942639350891,-1
positive,0.940727174282074,1
negative,0.9665532112121582,-1
neutral,0.9168341755867004,0
positive,0.8205857872962952,1
positive,0.936985194683075,1
neutral,0.7545041441917419,0
neutral,0.671821653842926,0
negative,0.7642682790756226,-1
neutral,0.9365801811218262,0
neutral,0.8269839286804199,0
positive,0.9528269171714783,1
positive,0.838586688041687,1
negative,0.9112798571586609,-1
positive,0.9486433863639832,1
neutral,0.8719640374183655,0
neutral,0.9118228554725647,0
neutral,0.8829249143600464,0
positive,0.5921040177345276,1
positive,0.9307901263237,1
neutral,0.5649001598358154,0
neutral,0.799848735332489,0
neutral,0.8352143168449402,0
positive,0.5742939114570618,1
positive,0.9491367340087891,1
negative,0.9703117609024048,-1
positive,0.9551344513893127,1
neutral,0.675979495048523,0
neutral,0.6465511322021484,0
neutral,0.8148025870323181,0
neutral,0.7265416383743286,0
neutral,0.6892459988594055,0
positive,0.8594458103179932,1
positive,0.8825905919075012,1
neutral,0.9175140261650085,0
positive,0.5968171954154968,1
neutral,0.8291504383087158,0
negative,0.8586368560791016,-1
neutral,0.9475065469741821,0
neutral,0.9089375138282776,0
neutral,0.6896677613258362,0
negative,0.8594022393226624,-1
neutral,0.7730194926261902,0
positive,0.8777667880058289,1
neutral,0.8677724003791809,0
positive,0.9038876295089722,1
neutral,0.8078359961509705,0
positive,0.929583728313446,1
negative,0.5450598001480103,-1
neutral,0.6647894382476807,0
positive,0.8714092373847961,1
neutral,0.7256706953048706,0
neutral,0.9158858060836792,0
neutral,0.9097070693969727,0
negative,0.6794331073760986,-1
negative,0.49606841802597046,-1
neutral,0.8447412848472595,0
positive,0.786273181438446,1
neutral,0.9429523944854736,0
positive,0.8946810960769653,1
positive,0.8065710067749023,1
positive,0.9155299067497253,1
positive,0.5320674180984497,1
neutral,0.8384613394737244,0
positive,0.7067505717277527,1
neutral,0.9442229866981506,0
neutral,0.8924943804740906,0
neutral,0.8361344933509827,0
neutral,0.9174021482467651,0
negative,0.49086466431617737,-1
neutral,0.7026820182800293,0
positive,0.8292469382286072,1
positive,0.8945800065994263,1
positive,0.7561526894569397,1
negative,0.9435113072395325,-1
negative,0.8481023907661438,-1
neutral,0.8601482510566711,0
neutral,0.7977330088615417,0
negative,0.8222625255584717,-1
negative,0.9035594463348389,-1
positive,0.5947278141975403,1
neutral,0.9470197558403015,0
positive,0.5575048327445984,1
neutral,0.8272933959960938,0
negative,0.9485912919044495,-1
neutral,0.7910638451576233,0
negative,0.862528383731842,-1
positive,0.9120624661445618,1
neutral,0.9270018935203552,0
negative,0.7015722393989563,-1
neutral,0.9385695457458496,0
neutral,0.9067010879516602,0
positive,0.4712052047252655,1
neutral,0.8140292167663574,0
positive,0.9264059066772461,1
negative,0.5237314105033875,-1
neutral,0.6952600479125977,0
positive,0.8622824549674988,1
positive,0.9424986243247986,1
positive,0.8803776502609253,1
neutral,0.9526598453521729,0
neutral,0.7862939834594727,0
positive,0.5184071063995361,1
positive,0.7060728073120117,1
neutral,0.7344809770584106,0
positive,0.8761705756187439,1
positive,0.8808811902999878,1
neutral,0.6829577088356018,0
neutral,0.949140727519989,0
neutral,0.7047154307365417,0
positive,0.9289404153823853,1
negative,0.9691958427429199,-1
neutral,0.8954092264175415,0
negative,0.6182953119277954,-1
positive,0.7624801397323608,1
neutral,0.6580585837364197,0
positive,0.9521384239196777,1
negative,0.811916708946228,-1
negative,0.6139023303985596,-1
positive,0.8959714770317078,1
neutral,0.7771750688552856,0
neutral,0.7443543076515198,0
negative,0.969411313533783,-1
positive,0.5063468217849731,1
positive,0.873769998550415,1
neutral,0.5211671590805054,0
neutral,0.6210135221481323,0
negative,0.9143186807632446,-1
neutral,0.8851318359375,0
negative,0.6434693932533264,-1
positive,0.8658168911933899,1
negative,0.574256420135498,-1
neutral,0.9270766973495483,0
positive,0.9494614601135254,1
neutral,0.8110009431838989,0
negative,0.7599015831947327,-1
neutral,0.9019448757171631,0
positive,0.9125977754592896,1
neutral,0.942454993724823,0
positive,0.9382314085960388,1
neutral,0.9018040299415588,0
neutral,0.7652662396430969,0
negative,0.6564241647720337,-1
negative,0.933487057685852,-1
neutral,0.9316241145133972,0
neutral,0.8928769826889038,0
neutral,0.9096071124076843,0
neutral,0.9350915551185608,0
neutral,0.47353649139404297,0
neutral,0.8485836386680603,0
negative,0.9335959553718567,-1
neutral,0.9318042397499084,0
neutral,0.915979266166687,0
negative,0.9542944431304932,-1
positive,0.6424002051353455,1
positive,0.943129301071167,1
neutral,0.8201826810836792,0
positive,0.8886410593986511,1
negative,0.7195445895195007,-1
neutral,0.9506826400756836,0
negative,0.9710559844970703,-1
neutral,0.6954775452613831,0
positive,0.9227842688560486,1
neutral,0.519845724105835,0
neutral,0.7396599650382996,0
positive,0.8882739543914795,1
positive,0.9196717143058777,1
positive,0.9378588199615479,1
neutral,0.9457387328147888,0
negative,0.8951205611228943,-1
neutral,0.9487941861152649,0
negative,0.6023317575454712,-1
positive,0.9129682779312134,1
neutral,0.727183997631073,0
neutral,0.9135757684707642,0
negative,0.951123833656311,-1
neutral,0.9179304242134094,0
neutral,0.9444909691810608,0
positive,0.9421155452728271,1
neutral,0.8847801089286804,0
neutral,0.9290469884872437,0
neutral,0.8204227685928345,0
negative,0.9657912850379944,-1
positive,0.8501043915748596,1
negative,0.9412869215011597,-1
positive,0.5483126640319824,1
positive,0.8183766603469849,1
negative,0.970020592212677,-1
negative,0.583111584186554,-1
negative,0.9499950408935547,-1
negative,0.8650335073471069,-1
negative,0.9657565951347351,-1
neutral,0.9261203408241272,0
neutral,0.8406633734703064,0
negative,0.5783885717391968,-1
negative,0.9678745865821838,-1
positive,0.8798695206642151,1
positive,0.842714250087738,1
neutral,0.744473397731781,0
positive,0.9198346734046936,1
positive,0.946000874042511,1
neutral,0.8397522568702698,0
neutral,0.6531427502632141,0
neutral,0.941591739654541,0
neutral,0.9140681028366089,0
neutral,0.8720795512199402,0
positive,0.876125693321228,1
neutral,0.9192975759506226,0
positive,0.9480141997337341,1
neutral,0.7144981622695923,0
neutral,0.8776537775993347,0
neutral,0.9162629246711731,0
positive,0.942768394947052,1
negative,0.782126784324646,-1
neutral,0.9160990118980408,0
neutral,0.9233108758926392,0
positive,0.9214120507240295,1
neutral,0.6982671022415161,0
positive,0.8998705148696899,1
positive,0.6403412818908691,1
neutral,0.5932103395462036,0
neutral,0.8504402041435242,0
neutral,0.7880149483680725,0
negative,0.9210254549980164,-1
positive,0.9254941940307617,1
neutral,0.8799734115600586,0
neutral,0.944801926612854,0
negative,0.9639125466346741,-1
neutral,0.9311007857322693,0
positive,0.939388632774353,1
negative,0.8573684692382812,-1
neutral,0.5122414827346802,0
negative,0.9747394919395447,-1
neutral,0.9204206466674805,0
positive,0.8325074315071106,1
negative,0.9618854522705078,-1
neutral,0.9126976728439331,0
positive,0.9470083117485046,1
neutral,0.5231207609176636,0
neutral,0.6467985510826111,0
neutral,0.7507859468460083,0
positive,0.9371672868728638,1
positive,0.8424025774002075,1
neutral,0.5533941388130188,0
neutral,0.7904006242752075,0
neutral,0.8097752928733826,0
negative,0.9640925526618958,-1
positive,0.8793367743492126,1
positive,0.4957863688468933,1
positive,0.6165266633033752,1
positive,0.7667878270149231,1
neutral,0.9000717997550964,0
positive,0.9426244497299194,1
negative,0.684014081954956,-1
positive,0.866474449634552,1
neutral,0.7888444066047668,0
neutral,0.9168059229850769,0
positive,0.9184502959251404,1
positive,0.7945473790168762,1
neutral,0.9281812310218811,0
neutral,0.9465581774711609,0
positive,0.8388882279396057,1
neutral,0.5190083980560303,0
negative,0.7919005155563354,-1
negative,0.9621614813804626,-1
positive,0.9413619637489319,1
positive,0.8932748436927795,1
neutral,0.6888651847839355,0
neutral,0.9420522451400757,0
negative,0.9416863322257996,-1
positive,0.8935827612876892,1
neutral,0.8498885035514832,0
neutral,0.9275835156440735,0
positive,0.8692526817321777,1
neutral,0.8113508224487305,0
neutral,0.9298272728919983,0
negative,0.9331239461898804,-1
negative,0.9603452682495117,-1
neutral,0.7532048225402832,0
negative,0.5321605801582336,-1
neutral,0.8647119402885437,0
negative,0.9641327857971191,-1
neutral,0.9200796484947205,0
negative,0.6639358997344971,-1
neutral,0.4841603636741638,0
positive,0.7361100316047668,1
neutral,0.5147131681442261,0
neutral,0.883895993232727,0
neutral,0.8459004759788513,0
neutral,0.9233381152153015,0
neutral,0.9321916699409485,0
negative,0.7216821312904358,-1
positive,0.9208033680915833,1
neutral,0.8063836693763733,0
neutral,0.8961573243141174,0
neutral,0.6824459433555603,0
neutral,0.7444911003112793,0
positive,0.4803693890571594,1
positive,0.8733142614364624,1
positive,0.823035717010498,1
negative,0.8155966997146606,-1
positive,0.5674735307693481,1
neutral,0.9423646926879883,0
positive,0.9064699411392212,1
positive,0.8734652996063232,1
negative,0.9287849068641663,-1
neutral,0.8936730027198792,0
positive,0.9217042922973633,1
neutral,0.8317209482192993,0
positive,0.494174599647522,1
neutral,0.8277262449264526,0
neutral,0.786292314529419,0
neutral,0.8751388788223267,0
positive,0.8834922909736633,1
neutral,0.7186553478240967,0
negative,0.9722324013710022,-1
neutral,0.8568065166473389,0
neutral,0.9327170252799988,0
positive,0.9245830774307251,1
neutral,0.9027365446090698,0
negative,0.9534868001937866,-1
neutral,0.878301739692688,0
neutral,0.6439414620399475,0
negative,0.9591608643531799,-1
positive,0.9116025567054749,1
positive,0.9111121892929077,1
negative,0.5030537247657776,-1
neutral,0.9499124884605408,0
